name,coordinates
"bus-703-s-c","[[-8.5415484, 41.2164681], [-8.5426374, 41.2180298], [-8.5430987, 41.2194986], [-8.5445793, 41.2192646], [-8.5460599, 41.2184575], [-8.5476998, 41.217552], [-8.5500279, 41.2173099], [-8.5520036, 41.2172389], [-8.5528727, 41.2188288], [-8.5540636, 41.219547], [-8.5536344, 41.2178926], [-8.5537203, 41.2162382], [-8.5539348, 41.2145191], [-8.5544284, 41.2129211], [-8.5550614, 41.2113795], [-8.5567351, 41.2108711], [-8.559192, 41.2114602], [-8.5608657, 41.2109679], [-8.5628934, 41.2104513], [-8.5646637, 41.209733], [-8.5661335, 41.2085869], [-8.5671206, 41.2076829], [-8.5675509, 41.2060067], [-8.5692985, 41.2046236], [-8.5712388, 41.2034354], [-8.5726674, 41.2021859], [-8.5741372, 41.2010396], [-8.5751119, 41.1997302], [-8.5758109, 41.1983676], [-8.5762937, 41.1966561], [-8.5773344, 41.1950577], [-8.578697, 41.1936126], [-8.5799523, 41.1918768], [-8.5804887, 41.1897615], [-8.5804887, 41.1877107], [-8.5812826, 41.1858536], [-8.5821946, 41.1841338], [-8.5828705, 41.1822363], [-8.5833962, 41.1808312], [-8.5839541, 41.1791839], [-8.5848875, 41.1775366], [-8.5858746, 41.1758246], [-8.58669, 41.1742014], [-8.5875054, 41.1724651], [-8.588759, 41.1705172], [-8.5900803, 41.1691943], [-8.5921724, 41.1680394], [-8.5943182, 41.1670298], [-8.5972471, 41.1661737], [-8.5993822, 41.1652771], [-8.6011417, 41.1641545], [-8.6026974, 41.1629591], [-8.6043818, 41.161909], [-8.6068495, 41.1621756], [-8.6092849, 41.1623129], [-8.6098964, 41.1607136], [-8.6099286, 41.1590819], [-8.6099592, 41.157174], [-8.6100037, 41.1555196], [-8.6100788, 41.1537667], [-8.6100466, 41.1521752], [-8.6108728, 41.1505838], [-8.6111839, 41.1488953], [-8.6119778, 41.1479016], [-8.6140807, 41.1483621], [-8.6150034, 41.1472068], [-8.6174495, 41.1472472], [-8.6174925, 41.1455425], [-8.6163134, 41.1451279]]"
"bus-702-t-b","[[-8.5527279, 41.2270024], [-8.5540612, 41.2256929], [-8.5556364, 41.2243543], [-8.5564644, 41.2230703], [-8.5577519, 41.2218598], [-8.5588872, 41.2203678], [-8.5587175, 41.2184542], [-8.558857, 41.2165254], [-8.5601873, 41.2147015], [-8.5625246, 41.2135847], [-8.5643394, 41.2124174], [-8.5656912, 41.2106902], [-8.5670509, 41.2088926], [-8.5671682, 41.2066442], [-8.5685844, 41.205046], [-8.5709734, 41.2036013], [-8.5728974, 41.2021077], [-8.5743422, 41.200784], [-8.5754079, 41.1993793], [-8.5760302, 41.197248], [-8.5768456, 41.1956415], [-8.5781116, 41.1941238], [-8.579517, 41.192832], [-8.5801715, 41.1913304], [-8.580665, 41.1894088], [-8.5804887, 41.1877107], [-8.5813731, 41.1856544], [-8.5823387, 41.1838134], [-8.5830468, 41.1818674], [-8.583712, 41.1798891], [-8.5845274, 41.1781448], [-8.5855359, 41.1765298], [-8.5863513, 41.1748985], [-8.5870916, 41.1732914], [-8.5881645, 41.1714744], [-8.5892374, 41.1698591], [-8.5908252, 41.1688011], [-8.5935611, 41.1672989], [-8.5966769, 41.1663336], [-8.5991401, 41.165417], [-8.6013073, 41.1640682], [-8.6032707, 41.1625255], [-8.604762, 41.1612816], [-8.6058456, 41.1596419], [-8.6045152, 41.1585029], [-8.6046341, 41.1561326], [-8.6046762, 41.1541085], [-8.6064679, 41.1535592], [-8.6065108, 41.1524767], [-8.6071875, 41.1516572]]"
"bus-702-b-t","[[-8.6071875, 41.1516572], [-8.6062648, 41.1517219], [-8.6053851, 41.1532325], [-8.6046662, 41.1543231], [-8.6046341, 41.1561326], [-8.604559, 41.1581036], [-8.6044731, 41.1600987], [-8.6039045, 41.1620777], [-8.602263, 41.163265], [-8.6005464, 41.1646058], [-8.5981431, 41.1658577], [-8.5949566, 41.1668269], [-8.5921993, 41.1679818], [-8.5900465, 41.1692815], [-8.5884442, 41.1710024], [-8.587425, 41.1726337], [-8.5864272, 41.174798], [-8.5854724, 41.176615], [-8.5841849, 41.1786662], [-8.5834661, 41.1806284], [-8.5828705, 41.1822363], [-8.5821464, 41.1841893], [-8.581037, 41.1861148], [-8.5805693, 41.1883395], [-8.5803654, 41.1906244], [-8.579593, 41.1926347], [-8.5778656, 41.1943705], [-8.576385, 41.1963807], [-8.575752, 41.1984231], [-8.5744431, 41.2006027], [-8.5727694, 41.2021687], [-8.5706451, 41.2038074], [-8.5681024, 41.2054218], [-8.5671153, 41.2069231], [-8.5670509, 41.2088926], [-8.5659137, 41.2104342], [-8.5645189, 41.2121534], [-8.5627272, 41.2134609], [-8.5604849, 41.2144617], [-8.5591116, 41.2161161], [-8.5587146, 41.2181095], [-8.5586503, 41.2199334], [-8.5580387, 41.2216684], [-8.5564401, 41.223121], [-8.5551097, 41.2248075], [-8.5539188, 41.2264214], [-8.5536935, 41.2280353], [-8.5527279, 41.2270024]]"
"bus-701-b-c","[[-8.6071875, 41.1516572], [-8.6062018, 41.1518304], [-8.6052362, 41.1535269], [-8.604689, 41.1551344], [-8.604571, 41.1569924], [-8.6045066, 41.1586968], [-8.6044422, 41.1603042], [-8.60382, 41.1621135], [-8.6021248, 41.1634058], [-8.6005464, 41.1646058], [-8.5985843, 41.1656755], [-8.5960416, 41.1665074], [-8.5938314, 41.1672181], [-8.5917608, 41.1682438], [-8.5896257, 41.169536], [-8.5883705, 41.171119], [-8.5873619, 41.1727422], [-8.5866217, 41.174204], [-8.5859994, 41.1756495], [-8.5852269, 41.1770466], [-8.5841849, 41.1786662], [-8.5835747, 41.1802766], [-8.5830597, 41.1817301], [-8.5824267, 41.1835388], [-8.5813538, 41.1857835], [-8.5804955, 41.1874468], [-8.580665, 41.1894088], [-8.5801036, 41.1914113], [-8.5789398, 41.1934456], [-8.5772554, 41.1951571], [-8.576204, 41.1968201], [-8.5757533, 41.1985074], [-8.5747663, 41.2001461], [-8.5734252, 41.2016476], [-8.5717193, 41.2031248], [-8.5697666, 41.2043114], [-8.567814, 41.2057563], [-8.5671206, 41.2076829], [-8.5657433, 41.2088638], [-8.56437, 41.2100019], [-8.5620526, 41.2104862], [-8.5602287, 41.2113417], [-8.5581604, 41.2112084], [-8.5557011, 41.2106799], [-8.5547034, 41.2123506], [-8.5539738, 41.2141343], [-8.5534102, 41.2156346], [-8.5515169, 41.2169025], [-8.5494033, 41.2173625], [-8.5473219, 41.2177338], [-8.5456375, 41.2190008], [-8.5454873, 41.2204696], [-8.5439316, 41.2218414], [-8.5417537, 41.2221965], [-8.5392109, 41.2222853], [-8.5365073, 41.2223014], [-8.5334817, 41.2224467], [-8.5322157, 41.2239476], [-8.5311107, 41.2253437], [-8.5298232, 41.2269414], [-8.5286645, 41.2284342], [-8.5272268, 41.2301609], [-8.5261754, 41.2315891], [-8.5259072, 41.2333642], [-8.5259286, 41.2350666], [-8.5258857, 41.2368819], [-8.5256711, 41.2386165], [-8.5254458, 41.2405285], [-8.5244373, 41.2421985], [-8.5226778, 41.2430455], [-8.5203925, 41.244183], [-8.5181609, 41.2447719], [-8.5152856, 41.2450865], [-8.5130862, 41.2457077]]"
"bus-701-c-b","[[-8.5131167, 41.245654], [-8.5156702, 41.2450248], [-8.517934, 41.244807], [-8.520069, 41.2444359], [-8.5217213, 41.2435888], [-8.5239743, 41.2424594], [-8.5257231, 41.24133], [-8.5256158, 41.2394664], [-8.5258304, 41.2377721], [-8.5260342, 41.236215], [-8.5259377, 41.234432], [-8.5260557, 41.2326973], [-8.5266351, 41.2309141], [-8.528062, 41.2291954], [-8.5293709, 41.227509], [-8.5306155, 41.2260162], [-8.53186, 41.2244346], [-8.5330509, 41.2229498], [-8.5350036, 41.2222396], [-8.5375356, 41.2223284], [-8.5403894, 41.2223123], [-8.542782, 41.2220863], [-8.5445951, 41.2214165], [-8.5460328, 41.2199639], [-8.546183, 41.2183418], [-8.548239, 41.2174838], [-8.5505389, 41.2172685], [-8.5522448, 41.2177769], [-8.5530829, 41.2191896], [-8.5540365, 41.2193102], [-8.553673, 41.2176562], [-8.5537643, 41.216023], [-8.5539829, 41.2142904], [-8.55453, 41.2128054], [-8.5551308, 41.2114091], [-8.5568367, 41.2109329], [-8.5593151, 41.2114575], [-8.5612356, 41.2107069], [-8.5634135, 41.2104244], [-8.5647761, 41.2096173], [-8.566321, 41.2084873], [-8.5670828, 41.2073895], [-8.567748, 41.2058398], [-8.5691642, 41.2047662], [-8.5709734, 41.2036013], [-8.5727694, 41.2021687], [-8.5740672, 41.2010853], [-8.5752367, 41.1996], [-8.5758844, 41.1980511], [-8.5764169, 41.1962336], [-8.5776829, 41.1945867], [-8.5792385, 41.1932223], [-8.580129, 41.1916318], [-8.5806118, 41.1896053], [-8.580526, 41.1878048], [-8.5811268, 41.186077], [-8.582071, 41.1843571], [-8.5828327, 41.1824192], [-8.5835623, 41.1803602], [-8.5843562, 41.1784221], [-8.5853433, 41.1768071], [-8.5862445, 41.1751193], [-8.5871028, 41.1733588], [-8.5881645, 41.1714744], [-8.5894953, 41.1696196], [-8.5914158, 41.1684889], [-8.5938314, 41.1672181], [-8.596115, 41.1665021], [-8.5986577, 41.1656782], [-8.6009322, 41.1642971], [-8.6029815, 41.1627301], [-8.6045264, 41.1617528], [-8.6056529, 41.1598869], [-8.6048805, 41.1588369], [-8.6046015, 41.1572779], [-8.6046766, 41.1552261], [-8.6050629, 41.1535054], [-8.6061572, 41.1530046], [-8.6071335, 41.1517201]]"
"bus-604-h-a","[[-8.6022253, 41.1833657], [-8.6002488, 41.1828688], [-8.598103, 41.1822794], [-8.596955, 41.1831191], [-8.5969336, 41.1846533], [-8.5968477, 41.1860824], [-8.5965688, 41.1879879], [-8.5975773, 41.1889972], [-8.5994978, 41.1887873], [-8.6013109, 41.1892233], [-8.603167, 41.1896592], [-8.6054737, 41.1903213], [-8.6075551, 41.1911367], [-8.6083812, 41.1921621], [-8.6077375, 41.193688], [-8.608349, 41.1941158], [-8.6089391, 41.1946971], [-8.6098189, 41.195795], [-8.6093683, 41.1974177], [-8.6083705, 41.1983945], [-8.6087138, 41.1997507], [-8.6085529, 41.2013572], [-8.6087567, 41.2028182], [-8.6085422, 41.2043358], [-8.608231, 41.2059744], [-8.6077053, 41.2075645], [-8.6056776, 41.208743], [-8.6051519, 41.2098891], [-8.6044223, 41.2110998], [-8.603961, 41.2126252], [-8.6023302, 41.2137632], [-8.6003239, 41.2138843], [-8.5997767, 41.2155791], [-8.5993154, 41.2172578], [-8.6006136, 41.2179438], [-8.6034567, 41.2180568], [-8.6040146, 41.2191543], [-8.6057312, 41.2194287], [-8.6074156, 41.2204778], [-8.6079306, 41.2218335], [-8.6080272, 41.2231086], [-8.6091215, 41.224206], [-8.6097438, 41.2255536], [-8.61219, 41.2259571], [-8.6147863, 41.2256747], [-8.6166532, 41.2259168], [-8.6179943, 41.2267721], [-8.6193354, 41.2281197], [-8.6203868, 41.2292251], [-8.6210842, 41.2308308], [-8.6198825, 41.2301692], [-8.6183912, 41.2305807], [-8.6188633, 41.2319766], [-8.6188418, 41.233437], [-8.6200864, 41.2343164], [-8.6211271, 41.2332272], [-8.6227042, 41.2326382], [-8.6245174, 41.2326785], [-8.6265988, 41.2325898], [-8.6285944, 41.2325252], [-8.6295814, 41.2335983], [-8.6299891, 41.2352442], [-8.6298925, 41.2367126], [-8.6300857, 41.2376889], [-8.6317165, 41.2383666], [-8.6335082, 41.2393428], [-8.6355466, 41.2393508], [-8.6371667, 41.2398188], [-8.6376602, 41.2417711], [-8.6381323, 41.2435298], [-8.6385507, 41.2452158], [-8.6395378, 41.2467243], [-8.6408038, 41.2481037], [-8.6434431, 41.2476761], [-8.6453635, 41.2468937], [-8.6471552, 41.2460225], [-8.6486037, 41.2456756], [-8.6484964, 41.2449334], [-8.6488182, 41.2432071], [-8.6489684, 41.2412709], [-8.6481638, 41.2396735], [-8.648271, 41.2379712], [-8.6486895, 41.2364141], [-8.6499447, 41.2352846], [-8.651479, 41.2342357], [-8.653217, 41.2326624], [-8.6549658, 41.2315489], [-8.6569936, 41.2314521], [-8.6588068, 41.2324042], [-8.6609847, 41.2324607], [-8.6641605, 41.2324929], [-8.6665852, 41.2327592], [-8.6685807, 41.233211], [-8.6692674, 41.2344536], [-8.6675293, 41.2356315], [-8.6659522, 41.2368256], [-8.6654157, 41.2381487], [-8.6675937, 41.2385925], [-8.6695356, 41.2396332], [-8.6709947, 41.2391249], [-8.6703403, 41.2377211], [-8.6701364, 41.2368579]]"
"bus-604-a-h","[[-8.6701539, 41.2369389], [-8.6695209, 41.235172], [-8.6691561, 41.2363822], [-8.6697354, 41.2383266], [-8.6694458, 41.2391576], [-8.6676004, 41.2385122], [-8.6660555, 41.2379232], [-8.6667421, 41.2365759], [-8.6685338, 41.2352124], [-8.6697569, 41.2340425], [-8.6677292, 41.2327596], [-8.6652937, 41.2326063], [-8.6624935, 41.2323723], [-8.6599615, 41.2325579], [-8.657687, 41.2318398], [-8.6549658, 41.2315489], [-8.653217, 41.2326624], [-8.6519578, 41.2339214], [-8.6499447, 41.2352846], [-8.6485675, 41.2366566], [-8.6481598, 41.2381733], [-8.648149, 41.2401338], [-8.6488357, 41.241239], [-8.6484924, 41.2425217], [-8.6482885, 41.2444175], [-8.6475804, 41.2458131], [-8.6456492, 41.2467327], [-8.6437395, 41.247612], [-8.6408212, 41.2480476], [-8.6395378, 41.2467243], [-8.6385038, 41.2450548], [-8.6380639, 41.243159], [-8.6375489, 41.2412068], [-8.6368408, 41.239327], [-8.6336973, 41.2393835], [-8.6318627, 41.2383992], [-8.6297383, 41.2375198], [-8.6302426, 41.2364952], [-8.6310043, 41.235172], [-8.6297598, 41.2340263], [-8.6290946, 41.2326547], [-8.6272572, 41.2325509], [-8.6249747, 41.2326063], [-8.6224213, 41.232687], [-8.6207476, 41.2335664], [-8.6194494, 41.2341393], [-8.6187306, 41.2327031], [-8.618634, 41.2312185], [-8.6196318, 41.2302018], [-8.6187198, 41.2290802], [-8.617486, 41.227999], [-8.6164453, 41.2267806], [-8.6157479, 41.22532], [-8.6139562, 41.2257315], [-8.6117246, 41.2259575], [-8.6097934, 41.2254168], [-8.6091283, 41.2243275], [-8.6080272, 41.2231086], [-8.6081412, 41.2215353], [-8.6072078, 41.2202038], [-8.6056628, 41.2194049], [-8.6038604, 41.2188077], [-8.6020472, 41.2180491], [-8.5999229, 41.2175003], [-8.5996225, 41.2162332], [-8.6000195, 41.2148128], [-8.6008134, 41.2136425], [-8.6024227, 41.2135941], [-8.6040535, 41.2124965], [-8.6041715, 41.2110194], [-8.6051586, 41.2103818], [-8.6053946, 41.2088321], [-8.6067894, 41.2078958], [-8.6078622, 41.2069757], [-8.6083343, 41.2054259], [-8.6086133, 41.2036097], [-8.6088815, 41.2016239], [-8.609139, 41.2000417], [-8.6091175, 41.198516], [-8.6090746, 41.1979912], [-8.6094608, 41.1973131], [-8.6101475, 41.1962314], [-8.6092034, 41.1949639], [-8.6082163, 41.1937529], [-8.6089244, 41.1928083], [-8.6086776, 41.191565], [-8.6065748, 41.1907254], [-8.605062, 41.1895386], [-8.6044612, 41.1881256], [-8.6037424, 41.1869952], [-8.6035946, 41.1857828], [-8.6042681, 41.1849363], [-8.6048363, 41.1842613], [-8.6023047, 41.1833456]]"
"bus-603-m-maia","[[-8.6042625, 41.1608376], [-8.6051959, 41.1619927], [-8.6068052, 41.1624935], [-8.6063117, 41.1640847], [-8.6063975, 41.1655304], [-8.606419, 41.167695], [-8.6060435, 41.1695041], [-8.6049384, 41.1709013], [-8.6041445, 41.1723226], [-8.605668, 41.1732433], [-8.6064082, 41.1746889], [-8.6084145, 41.1753914], [-8.607803, 41.1770388], [-8.6092514, 41.1776041], [-8.6093158, 41.179526], [-8.609423, 41.1819323], [-8.6095196, 41.1837087], [-8.608554, 41.1845889], [-8.606022, 41.1843466], [-8.60349, 41.183733], [-8.6012906, 41.1831193], [-8.59878, 41.1824653], [-8.5969347, 41.182433], [-8.5969347, 41.1839591], [-8.5968703, 41.1857919], [-8.5966986, 41.1874714], [-8.595776, 41.1876167], [-8.5947675, 41.1865428], [-8.5946816, 41.1851137], [-8.5927397, 41.1852187], [-8.5914415, 41.1842013], [-8.590079, 41.1835796], [-8.5891348, 41.1850168], [-8.5883731, 41.1862845], [-8.5879439, 41.1876571], [-8.5879117, 41.1888359], [-8.5906154, 41.1887228], [-8.5918063, 41.1902165], [-8.5935766, 41.191258], [-8.5930508, 41.1929454], [-8.594113, 41.194334], [-8.5943383, 41.1964088], [-8.5947782, 41.1982655], [-8.5953683, 41.1998881], [-8.5947567, 41.2013896], [-8.5961086, 41.2019547], [-8.5963888, 41.2038235], [-8.5967201, 41.2050786], [-8.5968918, 41.2067898], [-8.5959476, 41.2082911], [-8.5958403, 41.2098166], [-8.5951215, 41.2110999], [-8.594349, 41.2125043], [-8.5949284, 41.2142396], [-8.596291, 41.2154179], [-8.5973853, 41.2167737], [-8.5994452, 41.2173871], [-8.6011511, 41.2180731], [-8.6035866, 41.2180327], [-8.6040694, 41.219558], [-8.603608, 41.2208976], [-8.603608, 41.2225358], [-8.6046916, 41.2238915], [-8.602578, 41.2234719], [-8.6003786, 41.2227214], [-8.5988337, 41.2221081], [-8.5988981, 41.224182], [-8.5999709, 41.2256506], [-8.6004967, 41.2272887], [-8.6003357, 41.2289267], [-8.5996062, 41.2305566], [-8.5989517, 41.2315168], [-8.5998207, 41.2330821], [-8.6015266, 41.2334048], [-8.6035115, 41.2328401], [-8.6057109, 41.2325012], [-8.6074382, 41.2315814], [-8.6100131, 41.2312344], [-8.6127168, 41.2310246], [-8.6132211, 41.2321139], [-8.6132211, 41.2333968], [-8.6123735, 41.2344215], [-8.610217, 41.2346474], [-8.6097664, 41.2357931], [-8.6089081, 41.2367935], [-8.6066657, 41.2369629], [-8.6052173, 41.2376406], [-8.6055821, 41.2389395], [-8.6061508, 41.2405611], [-8.6059684, 41.2419729], [-8.6075562, 41.2426506], [-8.6093479, 41.2424247], [-8.6112148, 41.241497], [-8.6131352, 41.2407951], [-8.6151952, 41.2399641], [-8.6154312, 41.2387459], [-8.6136502, 41.2386814], [-8.6121804, 41.2379311], [-8.6131781, 41.2365837], [-8.6153346, 41.2364546], [-8.6178023, 41.2362126], [-8.619315, 41.2352283], [-8.620581, 41.2337437], [-8.6217719, 41.2327755], [-8.6243469, 41.2327029], [-8.6268038, 41.232598], [-8.6291856, 41.2326706], [-8.6295503, 41.2342843], [-8.6302692, 41.2359625]]"
"bus-603-maia-m","[[-8.6302692, 41.2359625], [-8.6313985, 41.235625], [-8.6297999, 41.2340839], [-8.6290382, 41.2325751], [-8.6272572, 41.2325509], [-8.6251651, 41.2326477], [-8.6229228, 41.23268], [-8.6211954, 41.2331722], [-8.6197792, 41.2346164], [-8.618599, 41.2359396], [-8.6160992, 41.2362543], [-8.6132561, 41.2364076], [-8.6123441, 41.2376904], [-8.6139749, 41.2386504], [-8.6155199, 41.2388602], [-8.6147903, 41.2403285], [-8.6126338, 41.2408852], [-8.6107455, 41.2416435], [-8.6088572, 41.2425713], [-8.6065827, 41.2425793], [-8.6061214, 41.2414499], [-8.6058961, 41.2399251], [-8.6052094, 41.2383439], [-8.6057244, 41.2370853], [-8.6077629, 41.2369401], [-8.6094581, 41.2365851], [-8.6100696, 41.2351409], [-8.6117111, 41.2345519], [-8.6130415, 41.2335433], [-8.6132883, 41.2319216], [-8.6133955, 41.2303966], [-8.6117218, 41.2312035], [-8.6097531, 41.2311187], [-8.6078648, 41.2313043], [-8.6059336, 41.2322161], [-8.6040883, 41.2328374], [-8.6019854, 41.2332488], [-8.6000221, 41.2333941], [-8.5992174, 41.231966], [-8.5996062, 41.2305566], [-8.600301, 41.2291822], [-8.6005478, 41.2271892], [-8.5999709, 41.2256506], [-8.5989277, 41.2243246], [-8.5988633, 41.2225734], [-8.5997967, 41.2223152], [-8.6015885, 41.2232432], [-8.6038737, 41.2238807], [-8.603981, 41.2233804], [-8.6036484, 41.2215244], [-8.6036699, 41.2201363], [-8.6038522, 41.218603], [-8.6016099, 41.2180704], [-8.5993676, 41.2171988], [-8.5972433, 41.2165612], [-8.5960202, 41.2150924], [-8.5946254, 41.2138737], [-8.5944752, 41.2120254], [-8.5957129, 41.2105634], [-8.5957837, 41.2087621], [-8.5967068, 41.2071745], [-8.5968463, 41.2051001], [-8.5963206, 41.2032032], [-8.5953336, 41.201952], [-8.5950761, 41.2009187], [-8.5952263, 41.1993849], [-8.5945074, 41.1977542], [-8.5942285, 41.1960428], [-8.5940568, 41.1940326], [-8.5929625, 41.192644], [-8.5934882, 41.1912149], [-8.5918063, 41.1902165], [-8.5906772, 41.188591], [-8.5908704, 41.1869842], [-8.5897116, 41.1857085], [-8.5897438, 41.1842713], [-8.5909776, 41.183811], [-8.5923939, 41.1849657], [-8.5937135, 41.185224], [-8.5948722, 41.1858458], [-8.5952263, 41.1871699], [-8.596621, 41.1877755], [-8.5968892, 41.1858861], [-8.5975866, 41.1849899], [-8.5987775, 41.1840936], [-8.5995393, 41.1829793], [-8.6023073, 41.1836657], [-8.6050324, 41.1843359], [-8.6075108, 41.18478], [-8.6095171, 41.1845539], [-8.6094312, 41.1829874], [-8.6093991, 41.1813159], [-8.6093158, 41.179526], [-8.6092489, 41.1780052], [-8.608176, 41.1769554], [-8.6084145, 41.1753914], [-8.606631, 41.1748315], [-8.6056654, 41.1731841], [-8.6045925, 41.17211], [-8.6052363, 41.1705674], [-8.6064594, 41.1689603], [-8.6065774, 41.1673127], [-8.6064701, 41.1660123], [-8.605365, 41.1654308], [-8.6027901, 41.1655035], [-8.6018245, 41.1641627], [-8.6026974, 41.1629591], [-8.6041741, 41.161885], [-8.6047857, 41.1604957], [-8.6041741, 41.1607946]]"
"bus-602-c-a","[[-8.6153046, 41.1461419], [-8.6161896, 41.1472099], [-8.6179392, 41.147409], [-8.6177783, 41.1488551], [-8.6180787, 41.1500346], [-8.6204819, 41.1497115], [-8.6211356, 41.1509747], [-8.6207601, 41.1526065], [-8.6209747, 41.1543272], [-8.6208352, 41.1560963], [-8.6214897, 41.1575341], [-8.6231634, 41.1584227], [-8.6245903, 41.1592547], [-8.6246761, 41.1609832], [-8.6247298, 41.1625825], [-8.6248585, 41.1644645], [-8.6250409, 41.1664433], [-8.6253628, 41.168099], [-8.6257919, 41.1700696], [-8.6261996, 41.1720079], [-8.6270258, 41.173825], [-8.6276802, 41.1753593], [-8.6285063, 41.1771279], [-8.6292574, 41.1787591], [-8.6301693, 41.1807132], [-8.6309632, 41.1825785], [-8.6317143, 41.1846456], [-8.6321112, 41.1866561], [-8.6325833, 41.1885212], [-8.6330983, 41.1905397], [-8.6336991, 41.1925096], [-8.6338278, 41.1948832], [-8.6336776, 41.1968934], [-8.6335703, 41.1986936], [-8.6334845, 41.2005987], [-8.6334094, 41.2026087], [-8.6332914, 41.2047075], [-8.6332163, 41.2066851], [-8.6331305, 41.2084689], [-8.6330983, 41.2104464], [-8.6338493, 41.2121655], [-8.6349222, 41.2142236], [-8.6354586, 41.2155956], [-8.6362418, 41.2176778], [-8.6372933, 41.2196228], [-8.6384627, 41.2218178], [-8.6393425, 41.2240692], [-8.6402544, 41.2264416], [-8.6414882, 41.2285638], [-8.6430332, 41.230573], [-8.6429581, 41.2322271], [-8.6429474, 41.2341312], [-8.6447927, 41.2354141], [-8.6469492, 41.2361402], [-8.6480006, 41.2378909], [-8.6482474, 41.2402064], [-8.6486122, 41.2418037], [-8.6482367, 41.2436995], [-8.6485049, 41.2453694], [-8.6488911, 41.2470796], [-8.6492023, 41.2488704], [-8.6504254, 41.2505885], [-8.6519596, 41.252347], [-8.6532578, 41.2537746], [-8.6552104, 41.2541779], [-8.657088, 41.2531778], [-8.658354, 41.2518953], [-8.6593839, 41.2508224], [-8.6611864, 41.2519356], [-8.6622485, 41.2533149], [-8.6628386, 41.2549684], [-8.6641368, 41.2562589], [-8.6654028, 41.255783], [-8.6651346, 41.254799], [-8.6642655, 41.2536456], [-8.6633965, 41.2523228], [-8.6629459, 41.2510725], [-8.6623022, 41.2500965], [-8.6613044, 41.2493221], [-8.66227, 41.2480476], [-8.6639115, 41.2470312], [-8.6647591, 41.2454501], [-8.6655101, 41.2438528], [-8.666068, 41.2425217], [-8.6657569, 41.2409647], [-8.6664542, 41.2394803], [-8.6677202, 41.238609], [-8.6694905, 41.2393673], [-8.6711856, 41.2395368], [-8.6704775, 41.2380523], [-8.6701557, 41.2370035]]"
"bus-602-a-c","[[-8.6701539, 41.2369389], [-8.6695209, 41.235172], [-8.6691479, 41.2367292], [-8.6699633, 41.2392463], [-8.6686007, 41.2387139], [-8.6666803, 41.2383024], [-8.6654035, 41.237189], [-8.6637191, 41.2381491], [-8.6613695, 41.2386816], [-8.659728, 41.2391253], [-8.6624638, 41.2387381], [-8.6637513, 41.2387381], [-8.6654679, 41.2403274], [-8.6660687, 41.242191], [-8.665425, 41.2440061], [-8.6647591, 41.2454501], [-8.6642019, 41.2468457], [-8.6628287, 41.2477915], [-8.6615412, 41.2485276], [-8.6614446, 41.2494189], [-8.6627589, 41.2506208], [-8.6633329, 41.2521251], [-8.6641912, 41.253577], [-8.6654464, 41.2553031], [-8.6651836, 41.2560572], [-8.6637834, 41.2560048], [-8.6629788, 41.255283], [-8.6625926, 41.2542465], [-8.662083, 41.2530527], [-8.6611281, 41.2518428], [-8.659905, 41.2511693], [-8.6586873, 41.2513306], [-8.6574427, 41.2528471], [-8.6553077, 41.2541134], [-8.653398, 41.2538795], [-8.65225, 41.2525486], [-8.6510054, 41.2512177], [-8.6498038, 41.2497254], [-8.648967, 41.24737], [-8.6485271, 41.2455066], [-8.6488489, 41.2436673], [-8.6486451, 41.2414972], [-8.6480872, 41.2396739], [-8.6480228, 41.2377377], [-8.6469285, 41.2360353], [-8.645008, 41.2353657], [-8.6432914, 41.2345266], [-8.6428408, 41.2326386], [-8.6432485, 41.2309119], [-8.6421005, 41.2292497], [-8.6409632, 41.2275391], [-8.6398153, 41.2256993], [-8.6390857, 41.2234802], [-8.638281, 41.221374], [-8.6371652, 41.2192435], [-8.6358778, 41.2169999], [-8.6350624, 41.2146595], [-8.6339466, 41.2123673], [-8.6330454, 41.2101235], [-8.6331956, 41.2076214], [-8.6332814, 41.2053936], [-8.6334094, 41.2026087], [-8.6335818, 41.1998399], [-8.6336676, 41.1970306], [-8.6338278, 41.1948832], [-8.6335818, 41.1919606], [-8.6329166, 41.1897646], [-8.6323373, 41.1874877], [-8.631715, 41.1851947], [-8.6311571, 41.183176], [-8.6303202, 41.1811251], [-8.6294405, 41.1790256], [-8.6283247, 41.1768937], [-8.6275737, 41.1748587], [-8.6263506, 41.1725651], [-8.6257919, 41.1700696], [-8.6252613, 41.1675737], [-8.6248271, 41.1650864], [-8.6247842, 41.1627118], [-8.624752, 41.1615971], [-8.6246876, 41.1599817], [-8.6238615, 41.15877], [-8.622456, 41.158043], [-8.6228208, 41.1567587], [-8.6221127, 41.1559186], [-8.6209003, 41.1550623], [-8.6209969, 41.1537052], [-8.6209111, 41.1522672], [-8.6220376, 41.1512736], [-8.6230783, 41.1501426], [-8.6228208, 41.1486561], [-8.6219947, 41.1475654], [-8.6204175, 41.1470968], [-8.6193983, 41.1461596], [-8.6176173, 41.1462162], [-8.6168019, 41.1449074], [-8.6153046, 41.1461419]]"
